./specifications/SpecifyingSystems/FIFO/APInnerFIFOInstanced.tla	ok	APInnerFIFOInstanced	5 units
./specifications/SpecifyingSystems/FIFO/APMCInnerFIFO.tla	ok	APMCInnerFIFO	5 units
./specifications/SpecifyingSystems/FIFO/Channel.tla	ok	Channel	9 units
./specifications/SpecifyingSystems/FIFO/Channel_proof.tla	ok	Channel_proof	1 units
./specifications/SpecifyingSystems/FIFO/FIFO.tla	ok	FIFO	4 units
./specifications/SpecifyingSystems/FIFO/InnerFIFO.tla	ok	InnerFIFO	13 units
./specifications/SpecifyingSystems/FIFO/InnerFIFOInstanced.tla	ok	InnerFIFOInstanced	23 units
./specifications/SpecifyingSystems/FIFO/InnerFIFO_proof.tla	ok	InnerFIFO_proof	1 units
./specifications/SpecifyingSystems/FIFO/MCInnerFIFO.tla	ok	MCInnerFIFO	2 units
./specifications/SpecifyingSystems/HourClock/APHourClock.tla	ok	APHourClock	2 units
./specifications/SpecifyingSystems/HourClock/APHourClock2.tla	ok	APHourClock2	2 units
./specifications/SpecifyingSystems/HourClock/HourClock.tla	ok	HourClock	5 units
./specifications/SpecifyingSystems/HourClock/HourClock2.tla	ok	HourClock2	3 units
./specifications/SpecifyingSystems/HourClock/HourClock_proof.tla	ok	HourClock_proof	1 units
./specifications/SpecifyingSystems/Liveness/APHourClock.tla	ok	APHourClock	2 units
./specifications/SpecifyingSystems/Liveness/APLiveHourClock.tla	ok	APLiveHourClock	2 units
./specifications/SpecifyingSystems/Liveness/HourClock.tla	ok	HourClock	5 units
./specifications/SpecifyingSystems/Liveness/HourClock_proof.tla	ok	HourClock_proof	1 units
./specifications/SpecifyingSystems/Liveness/InternalMemory.tla	ok	InternalMemory	9 units
./specifications/SpecifyingSystems/Liveness/InternalMemory_proof.tla	ok	InternalMemory_proof	4 units
./specifications/SpecifyingSystems/Liveness/LiveHourClock.tla	ok	LiveHourClock	5 units
./specifications/SpecifyingSystems/Liveness/LiveInternalMemory.tla	ok	LiveInternalMemory	6 units
./specifications/SpecifyingSystems/Liveness/LiveWriteThroughCache.tla	ok	LiveWriteThroughCache	4 units
./specifications/SpecifyingSystems/Liveness/MCInternalMemory.tla	ok	MCInternalMemory	3 units
./specifications/SpecifyingSystems/Liveness/MCLiveInternalMemory.tla	ok	MCLiveInternalMemory	3 units
./specifications/SpecifyingSystems/Liveness/MCLiveWriteThroughCache.tla	ok	MCLiveWriteThroughCache	20 units
./specifications/SpecifyingSystems/Liveness/Memory.tla	ok	Memory	2 units
./specifications/SpecifyingSystems/Liveness/MemoryInterface.tla	ok	MemoryInterface	4 units
./specifications/SpecifyingSystems/Liveness/WriteThroughCacheInstanced.tla	ok	WriteThroughCacheInstanced	25 units
./specifications/SpecifyingSystems/RealTime/HourClock.tla	ok	HourClock	5 units
./specifications/SpecifyingSystems/RealTime/HourClock_proof.tla	ok	HourClock_proof	1 units
./specifications/SpecifyingSystems/RealTime/InternalMemory.tla	ok	InternalMemory	9 units
./specifications/SpecifyingSystems/RealTime/InternalMemory_proof.tla	ok	InternalMemory_proof	4 units
./specifications/SpecifyingSystems/RealTime/MCRealTime.tla	ok	MCRealTime	8 units
./specifications/SpecifyingSystems/RealTime/MCRealTimeHourClock.tla	ok	MCRealTimeHourClock	18 units
./specifications/SpecifyingSystems/RealTime/Memory.tla	ok	Memory	2 units
./specifications/SpecifyingSystems/RealTime/MemoryInterface.tla	ok	MemoryInterface	4 units
./specifications/SpecifyingSystems/RealTime/RTMemory.tla	ok	RTMemory	5 units
./specifications/SpecifyingSystems/RealTime/RTWriteThroughCache.tla	ok	RTWriteThroughCache	15 units
./specifications/SpecifyingSystems/RealTime/RealTimeHourClock.tla	ok	RealTimeHourClock	8 units
./specifications/SpecifyingSystems/RealTime/RealTime_SS.tla	ok	RealTime_SS	3 units
./specifications/SpecifyingSystems/RealTime/WriteThroughCache.tla	ok	WriteThroughCache	21 units
./specifications/SpecifyingSystems/SimpleMath/SimpleMath.tla	ok	SimpleMath	10 units
./specifications/SpecifyingSystems/Standard/Bags.tla	ok	Bags	15 units
./specifications/SpecifyingSystems/Standard/FiniteSets.tla	ok	FiniteSets	4 units
./specifications/SpecifyingSystems/Standard/Integers.tla	ok	Integers	3 units
./specifications/SpecifyingSystems/Standard/Naturals.tla	ok	Naturals	13 units
./specifications/SpecifyingSystems/Standard/Peano.tla	ok	Peano	5 units
./specifications/SpecifyingSystems/Standard/ProtoReals.tla	ok	ProtoReals	13 units
./specifications/SpecifyingSystems/Standard/Reals.tla	ok	Reals	4 units
./specifications/SpecifyingSystems/Standard/Sequences.tla	ok	Sequences	9 units
./specifications/SpecifyingSystems/Syntax/BNFGrammars.tla	ok	BNFGrammars	13 units
./specifications/SpecifyingSystems/Syntax/TLAPlusGrammar.tla	ok	TLAPlusGrammar	16 units
./specifications/SpecifyingSystems/TLC/ABCorrectness.tla	ok	ABCorrectness	11 units
./specifications/SpecifyingSystems/TLC/AlternatingBit.tla	ok	AlternatingBit	17 units
